time,deal,symbol,type,direction,volume,price,order,commission,swap,profit,balance,comment
2026.01.01 00:00:00,1,,balance,,,,,0,0,5000.0,5000.0,
2026.01.02 03:00:08,2,XAUUSD,buy,in,0.01,4355.35,2,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 04:00:04,3,XAUUSD,buy,in,0.01,4348.51,3,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 05:00:08,4,XAUUSD,buy,in,0.01,4363.07,4,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 07:00:06,5,XAUUSD,buy,in,0.01,4372.73,5,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 08:00:06,6,XAUUSD,buy,in,0.01,4381.05,6,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 09:00:17,7,XAUUSD,buy,in,0.01,4374.68,7,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 10:00:05,8,XAUUSD,buy,in,0.01,4384.17,8,0,0,0,5000.0,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 10:33:58,9,XAUUSD,sell,out,0.01,4387.2,9,0,0,38.69,5038.69,tp 4387.00
2026.01.02 10:46:29,10,XAUUSD,sell,out,0.01,4393.29,10,0,0,37.94,5076.63,tp 4393.06
2026.01.02 15:16:34,11,XAUUSD,sell,out,0.01,4402.02,11,0,0,38.95,5115.58,tp 4401.88
2026.01.02 16:00:08,12,XAUUSD,buy,in,0.01,4368.8,12,0,0,0,5115.58,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 17:00:05,13,XAUUSD,buy,in,0.01,4351.9,13,0,0,0,5115.58,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 17:04:59,14,XAUUSD,sell,out,0.01,4341.98,14,0,0,-42.19,5073.39,sl 4342.19
2026.01.02 17:06:21,15,XAUUSD,sell,out,0.01,4339.94,15,0,0,-41.11,5032.28,sl 4340.17
2026.01.02 17:13:03,16,XAUUSD,sell,out,0.01,4334.23,16,0,0,-40.45,4991.83,sl 4334.25
2026.01.02 17:23:21,17,XAUUSD,sell,out,0.01,4332.43,17,0,0,-40.3,4951.53,sl 4332.88
2026.01.02 18:00:05,18,XAUUSD,buy,in,0.01,4334.65,18,0,0,0,4951.53,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 18:03:48,19,XAUUSD,sell,out,0.01,4325.28,19,0,0,-43.52,4908.01,sl 4325.33
2026.01.02 19:00:05,20,XAUUSD,buy,in,0.01,4326.24,20,0,0,0,4908.01,SMC_FVG_Bullish_Sent:Neutral
2026.01.02 19:00:08,21,XAUUSD,sell,in,0.01,4325.77,21,0,0,0,4908.01,SMC_FVG_Bearish_Sent:Neutral
2026.01.02 20:00:07,22,XAUUSD,sell,in,0.01,4322.04,22,0,0,0,4908.01,SMC_FVG_Bearish_Sent:Neutral
2026.01.02 20:13:06,23,XAUUSD,sell,out,0.01,4312.53,23,0,0,-39.37,4868.64,sl 4312.60
2026.01.02 23:00:06,24,XAUUSD,sell,in,0.01,4331.51,24,0,0,0,4868.64,SMC_FVG_Bearish_Sent:Neutral
2026.01.05 01:05:26,25,XAUUSD,buy,out,0.01,4363.72,25,0,0,-41.68,4826.96,sl 4363.42
2026.01.05 01:12:07,26,XAUUSD,sell,out,0.01,4365.57,26,0,0,39.33,4866.29,tp 4365.55
2026.01.05 01:12:13,27,XAUUSD,buy,out,0.01,4367.09,27,0,0,-41.32,4824.97,sl 4366.96
2026.01.05 01:15:20,28,XAUUSD,buy,out,0.01,4371.91,28,0,0,-40.4,4784.57,sl 4371.88
2026.01.05 01:50:52,29,XAUUSD,sell,out,0.01,4374.46,29,0,0,39.81,4824.38,tp 4374.45
2026.01.05 02:00:01,30,XAUUSD,sell,in,0.01,4372.4,30,0,0,0,4824.38,SMC_FVG_Bearish_Sent:Neutral
2026.01.05 03:00:06,31,XAUUSD,buy,in,0.01,4398.61,31,0,0,0,4824.38,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 03:04:07,32,XAUUSD,buy,out,0.01,4412.95,32,0,0,-40.55,4783.83,sl 4412.90
2026.01.05 04:00:00,33,XAUUSD,buy,in,0.01,4402.24,33,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 05:00:02,34,XAUUSD,buy,in,0.01,4406.35,34,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 06:00:13,35,XAUUSD,buy,in,0.01,4400.22,35,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 07:00:07,36,XAUUSD,buy,in,0.01,4404.78,36,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 08:00:06,37,XAUUSD,buy,in,0.01,4412.33,37,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 09:00:04,38,XAUUSD,buy,in,0.01,4420.11,38,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 10:00:07,39,XAUUSD,buy,in,0.01,4422.14,39,0,0,0,4783.83,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 11:21:59,40,XAUUSD,sell,out,0.01,4434.08,40,0,0,35.47,4819.3,tp 4434.08
2026.01.05 12:38:54,41,XAUUSD,sell,out,0.01,4438.96,41,0,0,38.74,4858.04,tp 4438.94
2026.01.05 14:00:04,42,XAUUSD,buy,in,0.01,4420.47,42,0,0,0,4858.04,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 15:00:08,43,XAUUSD,buy,in,0.01,4409.9,43,0,0,0,4858.04,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 15:00:12,44,XAUUSD,sell,in,0.01,4410.4,44,0,0,0,4858.04,SMC_FVG_Bearish_Sent:Neutral
2026.01.05 16:00:01,45,XAUUSD,buy,in,0.01,4417.84,45,0,0,0,4858.04,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 16:00:03,46,XAUUSD,sell,in,0.01,4418.9,46,0,0,0,4858.04,SMC_FVG_Bearish_Sent:Neutral
2026.01.05 16:55:01,47,XAUUSD,sell,out,0.01,4441.06,47,0,0,38.82,4896.86,tp 4441.00
2026.01.05 17:00:31,48,XAUUSD,sell,out,0.01,4443.36,48,0,0,38.58,4935.44,tp 4443.07
2026.01.05 17:01:17,49,XAUUSD,sell,out,0.01,4444.53,49,0,0,38.18,4973.62,tp 4444.46
2026.01.05 17:03:11,50,XAUUSD,sell,out,0.01,4448.83,50,0,0,38.93,5012.55,tp 4448.71
2026.01.05 17:03:16,51,XAUUSD,buy,out,0.01,4450.17,51,0,0,-39.77,4972.78,sl 4450.12
2026.01.05 17:03:51,52,XAUUSD,sell,out,0.01,4451.53,52,0,0,39.2,5011.98,tp 4451.23
2026.01.05 18:00:02,53,XAUUSD,buy,in,0.01,4448.95,53,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 19:00:06,54,XAUUSD,buy,in,0.01,4441.59,54,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 20:00:00,55,XAUUSD,buy,in,0.01,4443.77,55,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 21:00:12,56,XAUUSD,buy,in,0.01,4448.72,56,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 22:00:06,57,XAUUSD,buy,in,0.01,4439.74,57,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.05 23:00:07,58,XAUUSD,buy,in,0.01,4446.61,58,0,0,0,5011.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.06 01:09:49,59,XAUUSD,sell,out,0.01,4456.48,59,0,0,38.64,5050.62,tp 4455.93
2026.01.06 01:09:49,60,XAUUSD,buy,out,0.01,4457.34,60,0,0,-38.44,5012.18,sl 4457.34
2026.01.06 01:10:07,61,XAUUSD,sell,out,0.01,4458.48,61,0,0,38.01,5050.19,tp 4458.39
2026.01.06 01:10:08,62,XAUUSD,sell,out,0.01,4459.43,62,0,0,39.32,5089.51,tp 4459.29
2026.01.06 02:00:01,63,XAUUSD,buy,in,0.01,4440.75,63,0,0,0,5089.51,SMC_FVG_Bullish_Sent:Neutral
2026.01.06 03:00:05,64,XAUUSD,buy,in,0.01,4439.85,64,0,0,0,5089.51,SMC_FVG_Bullish_Sent:Neutral
2026.01.06 04:00:07,65,XAUUSD,buy,in,0.01,4451.64,65,0,0,0,5089.51,SMC_FVG_Bullish_Sent:Neutral
2026.01.06 04:30:01,66,XAUUSD,sell,out,0.01,4460.9,66,0,0,38.76,5128.27,tp 4460.87
2026.01.06 05:00:05,67,XAUUSD,buy,in,0.01,4456.47,67,0,0,0,5128.27,SMC_FVG_Bullish_Sent:Neutral
2026.01.06 08:00:02,68,XAUUSD,buy,in,0.01,4451.95,68,0,0,0,5128.27,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.06 10:00:10,69,XAUUSD,buy,in,0.01,4457.82,69,0,0,0,5128.27,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.06 10:27:19,70,XAUUSD,sell,out,0.01,4475.5,70,0,0,35.65,5163.92,tp 4475.45
2026.01.06 12:00:03,71,XAUUSD,buy,in,0.01,4446.45,71,0,0,0,5163.92,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.06 13:00:03,72,XAUUSD,buy,in,0.01,4451.9,72,0,0,0,5163.92,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.06 16:34:48,73,XAUUSD,sell,out,0.01,4478.77,73,0,0,39.03,5202.95,tp 4478.77
2026.01.06 16:35:00,74,XAUUSD,sell,out,0.01,4479.7,74,0,0,38.95,5241.9,tp 4479.62
2026.01.06 16:36:39,75,XAUUSD,sell,out,0.01,4480.99,75,0,0,39.4,5281.3,tp 4480.94
2026.01.06 16:37:34,76,XAUUSD,sell,out,0.01,4482.67,76,0,0,38.9,5320.2,tp 4482.53
2026.01.06 16:45:37,77,XAUUSD,sell,out,0.01,4484.02,77,0,0,37.41,5357.61,tp 4483.91
2026.01.06 16:45:50,78,XAUUSD,sell,out,0.01,4485.46,78,0,0,39.01,5396.62,tp 4485.46
2026.01.06 16:52:57,79,XAUUSD,sell,out,0.01,4487.68,79,0,0,38.73,5435.35,tp 4487.54
2026.01.06 16:52:58,80,XAUUSD,sell,out,0.01,4487.82,80,0,0,39.1,5474.45,tp 4487.70
2026.01.06 16:59:40,81,XAUUSD,sell,out,0.01,4489.61,81,0,0,37.97,5512.42,tp 4489.59
2026.01.06 17:00:51,82,XAUUSD,sell,out,0.01,4490.85,82,0,0,38.95,5551.37,tp 4490.80
2026.01.06 20:16:36,83,XAUUSD,sell,out,0.01,4491.98,83,0,0,40.03,5591.4,tp 4491.55
2026.01.06 20:19:42,84,XAUUSD,sell,out,0.01,4493.92,84,0,0,37.45,5628.85,tp 4493.92
2026.01.07 01:04:20,85,XAUUSD,sell,out,0.01,4498.62,85,0,0,40.8,5669.65,tp 4498.47
2026.01.07 02:00:08,86,XAUUSD,buy,in,0.01,4493.98,86,0,0,0,5669.65,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 03:00:02,87,XAUUSD,buy,in,0.01,4493.91,87,0,0,0,5669.65,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 07:35:01,88,XAUUSD,sell,out,0.01,4451.9,88,0,0,-42.08,5627.57,sl 4452.82
2026.01.07 07:43:34,89,XAUUSD,sell,out,0.01,4451.18,89,0,0,-42.73,5584.84,sl 4451.18
2026.01.07 08:00:08,90,XAUUSD,buy,in,0.01,4454.42,90,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 09:00:04,91,XAUUSD,buy,in,0.01,4443.52,91,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 13:00:00,92,XAUUSD,buy,in,0.01,4464.69,92,0,0,0,5584.84,SMC_IFVG_Bullish_Sent:Strong Bu
2026.01.07 14:00:07,93,XAUUSD,buy,in,0.01,4448.46,93,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 15:00:01,94,XAUUSD,buy,in,0.01,4444.55,94,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 16:00:34,95,XAUUSD,buy,in,0.01,4452.89,95,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 17:00:06,96,XAUUSD,buy,in,0.01,4444.21,96,0,0,0,5584.84,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 17:17:47,97,XAUUSD,sell,out,0.01,4423.79,97,0,0,-40.9,5543.94,sl 4423.84
2026.01.07 18:00:00,98,XAUUSD,buy,in,0.01,4446.41,98,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 20:00:08,99,XAUUSD,buy,in,0.01,4451.8,99,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 21:00:02,100,XAUUSD,buy,in,0.01,4452.33,100,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 22:00:07,101,XAUUSD,buy,in,0.01,4457.48,101,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.07 23:00:03,102,XAUUSD,buy,in,0.01,4451.23,102,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.08 02:00:00,103,XAUUSD,buy,in,0.01,4463.72,103,0,0,0,5543.94,SMC_IFVG_Bullish_Sent:Strong Bu
2026.01.08 03:00:08,104,XAUUSD,buy,in,0.01,4448.29,104,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.08 03:00:15,105,XAUUSD,buy,in,0.01,4448.54,105,0,0,0,5543.94,SMC_IFVG_Bullish_Sent:Strong Bu
2026.01.08 04:00:01,106,XAUUSD,buy,in,0.01,4448.76,106,0,0,0,5543.94,SMC_FVG_Bullish_Sent:Neutral
2026.01.08 04:00:02,107,XAUUSD,sell,in,0.01,4448.28,107,0,0,0,5543.94,SMC_IFVG_Bearish_Sent:Neutral
2026.01.08 05:00:07,108,XAUUSD,sell,in,0.01,4441.72,108,0,0,0,5543.94,SMC_IFVG_Bearish_Sent:Neutral
2026.01.08 07:16:33,109,XAUUSD,sell,out,0.01,4422.66,109,0,0,-41.06,5502.88,sl 4422.87
2026.01.08 07:44:01,110,XAUUSD,sell,out,0.01,4416.26,110,0,0,-41.22,5461.66,sl 4416.26
2026.01.08 08:00:08,111,XAUUSD,sell,in,0.01,4423.84,111,0,0,0,5461.66,SMC_FVG_Bearish_Sent:Neutral
2026.01.08 08:00:10,112,XAUUSD,sell,in,0.01,4426.25,112,0,0,0,5461.66,SMC_IFVG_Bearish_Sent:Neutral
2026.01.08 14:05:37,113,XAUUSD,sell,out,0.01,4413.67,113,0,0,-40.75,5420.91,sl 4413.68
2026.01.08 14:14:52,114,XAUUSD,sell,out,0.01,4412.01,114,0,0,-40.88,5380.03,sl 4412.04
2026.01.08 14:15:07,115,XAUUSD,sell,out,0.01,4411.62,115,0,0,-39.61,5340.42,sl 4411.64
2026.01.08 14:15:09,116,XAUUSD,sell,out,0.01,4411.46,116,0,0,-40.87,5299.55,sl 4411.48
2026.01.08 14:15:33,117,XAUUSD,sell,out,0.01,4410.98,117,0,0,-40.82,5258.73,sl 4411.28
2026.01.08 14:16:04,118,XAUUSD,sell,out,0.01,4409.39,118,0,0,-38.9,5219.83,sl 4409.52
2026.01.08 14:16:04,119,XAUUSD,sell,out,0.01,4409.39,119,0,0,-39.15,5180.68,sl 4409.52
2026.01.08 14:16:19,120,XAUUSD,buy,out,0.01,4409.14,120,0,0,39.14,5219.82,tp 4409.14
2026.01.08 14:16:21,121,XAUUSD,sell,out,0.01,4407.71,121,0,0,-41.05,5178.77,sl 4407.73
2026.01.08 15:00:03,122,XAUUSD,sell,in,0.01,4429.66,122,0,0,0,5178.77,SMC_FVG_Bearish_Sent:Neutral
2026.01.08 15:00:05,123,XAUUSD,buy,in,0.01,4428.72,123,0,0,0,5178.77,SMC_IFVG_Bullish_Sent:Neutral
2026.01.08 17:00:07,124,XAUUSD,sell,in,0.01,4430.55,124,0,0,0,5178.77,SMC_FVG_Bearish_Sent:Neutral
2026.01.08 21:00:01,125,XAUUSD,buy,in,0.01,4449.8,125,0,0,0,5178.77,SMC_FVG_Bullish_Sent:Neutral
2026.01.08 22:00:07,126,XAUUSD,buy,in,0.01,4452.95,126,0,0,0,5178.77,SMC_FVG_Bullish_Sent:Neutral
2026.01.08 22:00:13,127,XAUUSD,sell,in,0.01,4451.58,127,0,0,0,5178.77,SMC_FVG_Bearish_Sent:Neutral
2026.01.08 22:25:11,128,XAUUSD,buy,out,0.01,4465.9,128,0,0,-42.06,5136.71,sl 4465.86
2026.01.08 22:25:11,129,XAUUSD,buy,out,0.01,4465.9,129,0,0,-39.65,5097.06,sl 4465.86
2026.01.08 22:25:38,130,XAUUSD,sell,out,0.01,4466.69,130,0,0,37.97,5135.03,tp 4466.69
2026.01.08 22:25:40,131,XAUUSD,buy,out,0.01,4468.15,131,0,0,-38.49,5096.54,sl 4468.10
2026.01.08 22:27:54,132,XAUUSD,buy,out,0.01,4473.6,132,0,0,-43.05,5053.49,sl 4473.41
2026.01.08 23:00:02,133,XAUUSD,sell,in,0.01,4476.3,133,0,0,0,5053.49,SMC_FVG_Bearish_Sent:Neutral
2026.01.09 01:02:00,134,XAUUSD,buy,out,0.01,4482.57,134,0,0,-40.85,5012.64,sl 4481.77
2026.01.09 01:02:06,135,XAUUSD,sell,out,0.01,4483.26,135,0,0,39.74,5052.38,tp 4483.25
2026.01.09 01:02:07,136,XAUUSD,sell,out,0.01,4483.68,136,0,0,39.47,5091.85,tp 4483.34
2026.01.09 01:02:09,137,XAUUSD,sell,out,0.01,4483.78,137,0,0,39.23,5131.08,tp 4483.76
2026.01.09 02:00:01,138,XAUUSD,buy,in,0.01,4475.91,138,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 02:00:03,139,XAUUSD,sell,in,0.01,4475.35,139,0,0,0,5131.08,SMC_FVG_Bearish_Sent:Neutral
2026.01.09 03:00:06,140,XAUUSD,buy,in,0.01,4460.22,140,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 04:00:06,141,XAUUSD,buy,in,0.01,4470.0,141,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 04:00:14,142,XAUUSD,sell,in,0.01,4469.65,142,0,0,0,5131.08,SMC_FVG_Bearish_Sent:Neutral
2026.01.09 05:00:03,143,XAUUSD,buy,in,0.01,4470.07,143,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 05:00:04,144,XAUUSD,sell,in,0.01,4469.69,144,0,0,0,5131.08,SMC_FVG_Bearish_Sent:Neutral
2026.01.09 06:00:00,145,XAUUSD,buy,in,0.01,4464.28,145,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 07:00:02,146,XAUUSD,buy,in,0.01,4464.55,146,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 08:00:03,147,XAUUSD,buy,in,0.01,4468.9,147,0,0,0,5131.08,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 08:00:16,148,XAUUSD,sell,in,0.01,4469.01,148,0,0,0,5131.08,SMC_FVG_Bearish_Sent:Neutral
2026.01.09 15:32:42,149,XAUUSD,sell,out,0.01,4485.2,149,0,0,38.79,5169.87,tp 4485.17
2026.01.09 15:32:43,150,XAUUSD,sell,out,0.01,4487.09,150,0,0,38.63,5208.5,tp 4486.98
2026.01.09 15:35:03,151,XAUUSD,sell,out,0.01,4488.58,151,0,0,38.78,5247.28,tp 4488.56
2026.01.09 15:40:19,152,XAUUSD,sell,out,0.01,4491.29,152,0,0,38.34,5285.62,tp 4491.12
2026.01.09 16:00:04,153,XAUUSD,buy,in,0.01,4485.19,153,0,0,0,5285.62,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 16:00:10,154,XAUUSD,buy,in,0.01,4485.23,154,0,0,0,5285.62,SMC_IFVG_Bullish_Sent:Neutral
2026.01.09 16:10:53,155,XAUUSD,buy,out,0.01,4492.53,155,0,0,-40.95,5244.67,sl 4492.53
2026.01.09 17:00:05,156,XAUUSD,buy,in,0.01,4495.59,156,0,0,0,5244.67,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 17:00:11,157,XAUUSD,buy,in,0.01,4495.03,157,0,0,0,5244.67,SMC_IFVG_Bullish_Sent:Neutral
2026.01.09 17:22:33,158,XAUUSD,sell,out,0.01,4503.62,158,0,0,43.4,5288.07,tp 4501.89
2026.01.09 17:22:33,159,XAUUSD,sell,out,0.01,4503.62,159,0,0,39.34,5327.41,tp 4503.04
2026.01.09 17:22:33,160,XAUUSD,sell,out,0.01,4503.71,160,0,0,39.16,5366.57,tp 4503.71
2026.01.09 17:23:24,161,XAUUSD,sell,out,0.01,4507.61,161,0,0,38.71,5405.28,tp 4507.58
2026.01.09 17:23:29,162,XAUUSD,sell,out,0.01,4507.89,162,0,0,37.89,5443.17,tp 4507.88
2026.01.09 17:23:46,163,XAUUSD,sell,out,0.01,4508.54,163,0,0,38.47,5481.64,tp 4508.52
2026.01.09 17:23:53,164,XAUUSD,buy,out,0.01,4509.01,164,0,0,-40.0,5441.64,sl 4508.99
2026.01.09 17:24:02,165,XAUUSD,buy,out,0.01,4509.32,165,0,0,-39.67,5401.97,sl 4509.29
2026.01.09 17:24:10,166,XAUUSD,buy,out,0.01,4510.34,166,0,0,-40.65,5361.32,sl 4509.93
2026.01.09 17:39:06,167,XAUUSD,sell,out,0.01,4514.63,167,0,0,38.72,5400.04,tp 4514.57
2026.01.09 17:39:59,168,XAUUSD,buy,out,0.01,4516.0,168,0,0,-40.65,5359.39,sl 4515.98
2026.01.09 17:42:04,169,XAUUSD,buy,out,0.01,4516.51,169,0,0,-40.21,5319.18,sl 4516.48
2026.01.09 20:00:06,170,XAUUSD,buy,in,0.01,4483.64,170,0,0,0,5319.18,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 21:00:01,171,XAUUSD,buy,in,0.01,4497.17,171,0,0,0,5319.18,SMC_FVG_Bullish_Sent:Neutral
2026.01.09 22:00:08,172,XAUUSD,buy,in,0.01,4498.82,172,0,0,0,5319.18,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 01:05:03,173,XAUUSD,sell,out,0.01,4521.83,173,0,0,36.64,5355.82,tp 4521.83
2026.01.12 01:05:03,174,XAUUSD,sell,out,0.01,4521.83,174,0,0,36.6,5392.42,tp 4521.83
2026.01.12 01:05:11,175,XAUUSD,sell,out,0.01,4523.6,175,0,0,39.96,5432.38,tp 4523.51
2026.01.12 01:22:29,176,XAUUSD,sell,out,0.01,4533.96,176,0,0,38.37,5470.75,tp 4533.76
2026.01.12 01:22:29,177,XAUUSD,sell,out,0.01,4533.96,177,0,0,38.93,5509.68,tp 4533.76
2026.01.12 01:22:43,178,XAUUSD,sell,out,0.01,4535.16,178,0,0,37.99,5547.67,tp 4535.16
2026.01.12 01:29:48,179,XAUUSD,sell,out,0.01,4538.29,179,0,0,39.47,5587.14,tp 4538.28
2026.01.12 04:00:03,180,XAUUSD,buy,in,0.01,4570.19,180,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 05:00:04,181,XAUUSD,buy,in,0.01,4578.16,181,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 06:00:02,182,XAUUSD,buy,in,0.01,4571.43,182,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 07:00:08,183,XAUUSD,buy,in,0.01,4568.51,183,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 08:00:04,184,XAUUSD,buy,in,0.01,4580.21,184,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 09:00:00,185,XAUUSD,buy,in,0.01,4579.01,185,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 10:00:02,186,XAUUSD,buy,in,0.01,4586.97,186,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 11:00:00,187,XAUUSD,buy,in,0.01,4597.08,187,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 12:00:01,188,XAUUSD,buy,in,0.01,4590.22,188,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 13:00:01,189,XAUUSD,buy,in,0.01,4594.3,189,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 14:00:03,190,XAUUSD,buy,in,0.01,4584.38,190,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 15:00:02,191,XAUUSD,buy,in,0.01,4591.36,191,0,0,0,5587.14,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 15:12:56,192,XAUUSD,sell,out,0.01,4607.63,192,0,0,39.12,5626.26,tp 4607.52
2026.01.12 15:13:36,193,XAUUSD,sell,out,0.01,4609.2,193,0,0,39.01,5665.27,tp 4609.09
2026.01.12 15:15:56,194,XAUUSD,sell,out,0.01,4609.83,194,0,0,38.4,5703.67,tp 4609.77
2026.01.12 15:51:14,195,XAUUSD,sell,out,0.01,4616.74,195,0,0,38.58,5742.25,tp 4616.47
2026.01.12 15:51:50,196,XAUUSD,sell,out,0.01,4618.14,196,0,0,39.13,5781.38,tp 4617.77
2026.01.12 15:55:04,197,XAUUSD,sell,out,0.01,4620.13,197,0,0,39.92,5821.3,tp 4619.92
2026.01.12 17:00:03,198,XAUUSD,buy,in,0.01,4602.68,198,0,0,0,5821.3,SMC_FVG_Bullish_Sent:Neutral
2026.01.12 17:34:10,199,XAUUSD,sell,out,0.01,4624.02,199,0,0,39.64,5860.94,tp 4624.01
2026.01.12 17:37:17,200,XAUUSD,sell,out,0.01,4626.74,200,0,0,39.77,5900.71,tp 4626.70
2026.01.12 18:13:38,201,XAUUSD,sell,out,0.01,4628.2,201,0,0,37.98,5938.69,tp 4628.20
2026.01.12 18:14:40,202,XAUUSD,sell,out,0.01,4629.65,202,0,0,38.29,5976.98,tp 4629.53
2026.01.12 23:00:08,203,XAUUSD,buy,in,0.01,4595.43,203,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.13 02:00:08,204,XAUUSD,buy,in,0.01,4598.7,204,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.13 02:00:12,205,XAUUSD,sell,in,0.01,4598.08,205,0,0,0,5976.98,SMC_FVG_Bearish_Sent:Neutral
2026.01.13 03:00:07,206,XAUUSD,buy,in,0.01,4585.06,206,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.13 03:00:08,207,XAUUSD,sell,in,0.01,4585.49,207,0,0,0,5976.98,SMC_FVG_Bearish_Sent:Neutral
2026.01.13 04:00:03,208,XAUUSD,buy,in,0.01,4577.53,208,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Neutral
2026.01.13 05:00:08,209,XAUUSD,buy,in,0.01,4593.92,209,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.13 06:00:00,210,XAUUSD,buy,in,0.01,4594.43,210,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.13 07:00:08,211,XAUUSD,buy,in,0.01,4597.24,211,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Strong Bul
2026.01.13 08:00:05,212,XAUUSD,buy,in,0.01,4591.8,212,0,0,0,5976.98,SMC_FVG_Bullish_Sent:Strong Bul
